datetime,recordid,login,department,location,ClientIP,clientpublicIP,serverip,requestmethod,requestsize,responsesize,transactionsize,url,refererURL,host,urlcategory,urlsupercategory,urlclass,action,reason,respcode,useragent,threatname,threatcategory,threatclass,appname,appclass,pagerisk,filetype,dlpengine,dlpdictionaries,contenttype,proto,devicehostname,deviceowner,totaltime,cachehit
2024-03-14 13:17:59,3271,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.72,93.184.125.179,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-32,j.okafor,57,TCP_MISS
2024-03-14 13:19:00,3272,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.73,93.184.52.38,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-33,j.okafor,112,TCP_MISS
2024-03-14 13:19:02,2412,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.13,93.184.5.61,GET,1241,3277,4518,https://slack.com/assets/app.js,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-13,a.rivera,71,TCP_MISS
2024-03-14 13:19:07,1756,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.157,93.184.72.202,GET,2293,3570,5863,https://docs.google.com/search,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-37,j.okafor,88,TCP_MISS
2024-03-14 13:19:11,1425,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.26,93.184.67.205,GET,921,74913,75834,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-26,s.patel,29,TCP_MISS
2024-03-14 13:20:01,3273,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.74,93.184.157.149,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-34,j.okafor,10,TCP_HIT
2024-03-14 13:20:10,1953,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.154,93.184.122.247,GET,327,40593,40920,https://stackoverflow.com/api/v2/items,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-34,a.rivera,80,TCP_MISS
2024-03-14 13:20:20,1445,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.46,93.184.237.19,GET,2090,76194,78284,https://salesforce.com/search,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-06,m.chen,28,TCP_MISS
2024-03-14 13:20:29,1674,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.75,93.184.190.122,GET,932,0,932,https://docs.google.com/,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-35,a.rivera,236,TCP_MISS
2024-03-14 13:20:50,1830,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.31,93.184.154.219,GET,525,40193,40718,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-31,m.chen,22,TCP_MISS
2024-03-14 13:20:53,1529,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.130,93.184.127.242,GET,1502,64565,66067,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-10,d.kim,36,TCP_MISS
2024-03-14 13:20:59,3274,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.75,93.184.50.35,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-35,j.okafor,27,TCP_MISS
2024-03-14 13:21:16,2539,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.140,93.184.161.135,GET,1204,32784,33988,https://salesforce.com/search,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-20,l.novak,16,TCP_HIT
2024-03-14 13:21:19,1889,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.90,93.184.81.80,GET,1858,55642,57500,https://slack.com/search,,slack.com,Instant Messaging,Business,Business Use,Allowed,Authentication Required,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-10,j.okafor,5,TCP_MISS
2024-03-14 13:21:21,1977,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.178,93.184.96.48,GET,1881,83400,85281,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-18,d.kim,3,TCP_HIT
2024-03-14 13:21:49,2114,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.115,93.184.135.214,GET,1791,44109,45900,https://linkedin.com/api/v2/items,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-35,l.novak,127,TCP_MISS
2024-03-14 13:21:59,3275,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.76,93.184.23.26,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-36,j.okafor,13,TCP_HIT
2024-03-14 13:22:01,1359,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.160,93.184.218.213,GET,2043,48980,51023,https://github.com/search,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-40,j.okafor,103,TCP_MISS
2024-03-14 13:22:07,2733,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.134,93.184.162.144,GET,824,57024,57848,https://docs.google.com/search,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-14,a.rivera,4,TCP_HIT
2024-03-14 13:22:11,2801,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.2,93.184.19.207,GET,1847,81927,83774,https://linkedin.com/search,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-02,j.okafor,58,TCP_MISS
2024-03-14 13:22:12,1383,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.184,93.184.2.172,GET,2122,31440,33562,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-24,j.okafor,9,TCP_HIT
2024-03-14 13:22:16,1991,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.192,93.184.112.110,GET,1346,81416,82762,https://docs.google.com/,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-32,s.patel,19,TCP_MISS
2024-03-14 13:23:00,3276,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.77,93.184.242.27,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-37,j.okafor,178,TCP_MISS
2024-03-14 13:23:13,2861,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.62,93.184.100.106,GET,708,51222,51930,https://stackoverflow.com/api/v2/items,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-22,a.rivera,6,TCP_HIT
2024-03-14 13:23:16,2285,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.86,93.184.125.225,GET,1331,35392,36723,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-06,d.kim,35,TCP_MISS
2024-03-14 13:23:28,1307,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.108,93.184.87.192,GET,350,24526,24876,https://slack.com/,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-28,a.rivera,73,TCP_MISS
2024-03-14 13:23:37,2768,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.169,93.184.65.20,GET,2435,17468,19903,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-09,l.novak,63,TCP_MISS
2024-03-14 13:23:45,1451,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.52,93.184.194.246,GET,1489,54738,56227,https://github.com/api/v2/items,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-12,l.novak,10,TCP_HIT
2024-03-14 13:23:51,1559,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.160,93.184.81.190,GET,2349,12957,15306,https://github.com/,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-40,s.patel,44,TCP_MISS
2024-03-14 13:23:52,1962,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.163,93.184.248.151,GET,374,69866,70240,https://linkedin.com/assets/app.js,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-03,l.novak,9,TCP_HIT
2024-03-14 13:24:01,3277,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.78,93.184.136.152,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-38,j.okafor,33,TCP_MISS
2024-03-14 13:24:04,1303,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.104,93.184.64.18,GET,516,89056,89572,https://outlook.office365.com/api/v2/items,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-24,j.okafor,3,TCP_HIT
2024-03-14 13:24:13,1459,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.60,93.184.228.107,GET,2194,38705,40899,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-20,l.novak,8,TCP_HIT
2024-03-14 13:24:27,2173,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.174,93.184.3.52,GET,868,50705,51573,https://slack.com/,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-14,a.rivera,48,TCP_MISS
2024-03-14 13:24:30,1840,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.41,93.184.53.62,GET,1679,831,2510,https://aws.amazon.com/assets/app.js,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-01,a.rivera,107,TCP_MISS
2024-03-14 13:24:34,1430,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.31,93.184.31.238,GET,359,57561,57920,https://salesforce.com/assets/app.js,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-31,j.okafor,2,TCP_HIT
2024-03-14 13:24:36,2736,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.137,93.184.23.148,GET,2057,75696,77753,https://docs.google.com/search,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-17,m.chen,241,TCP_MISS
2024-03-14 13:24:55,1794,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.195,93.184.104.139,GET,1368,35620,36988,https://stackoverflow.com/assets/app.js,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-35,d.kim,3,TCP_HIT
2024-03-14 13:24:59,3278,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.79,93.184.215.77,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-39,j.okafor,91,TCP_MISS
2024-03-14 13:25:05,1872,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.73,93.184.104.82,GET,2466,31760,34226,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-33,m.chen,56,TCP_MISS
2024-03-14 13:25:30,2417,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.18,93.184.230.64,GET,945,61164,62109,https://linkedin.com/assets/app.js,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-18,d.kim,3,TCP_HIT
2024-03-14 13:25:41,2482,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.83,93.184.34.185,GET,1178,35259,36437,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-03,j.okafor,2,TCP_HIT
2024-03-14 13:25:55,2134,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.135,93.184.82.218,GET,1185,1231,2416,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-15,j.okafor,30,TCP_MISS
2024-03-14 13:26:00,3279,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.80,93.184.127.245,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-40,j.okafor,7,TCP_HIT
2024-03-14 13:26:09,2378,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.179,93.184.219.1,GET,1281,15618,16899,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-19,l.novak,60,TCP_MISS
2024-03-14 13:26:43,2005,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.6,93.184.155.34,GET,2014,0,2014,https://outlook.office365.com/api/v2/items,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-06,s.patel,245,TCP_MISS
2024-03-14 13:27:00,3280,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.81,93.184.11.18,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-01,j.okafor,48,TCP_MISS
2024-03-14 13:27:27,2588,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.189,93.184.158.172,GET,2237,63607,65844,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Authentication Required,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-29,l.novak,23,TCP_MISS
2024-03-14 13:27:40,1358,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.159,93.184.228.68,GET,573,42417,42990,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-39,s.patel,3,TCP_HIT
2024-03-14 13:27:43,1594,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.195,93.184.160.68,GET,1811,70855,72666,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-35,j.okafor,6,TCP_HIT
2024-03-14 13:27:56,2366,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.167,93.184.61.133,GET,1037,19739,20776,https://linkedin.com/search,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-07,s.patel,48,TCP_MISS
2024-03-14 13:28:00,3281,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.82,93.184.31.205,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-02,j.okafor,41,TCP_MISS
2024-03-14 13:28:04,2055,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.56,93.184.122.121,GET,649,31666,32315,https://stackoverflow.com/,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-16,a.rivera,5,TCP_HIT
2024-03-14 13:28:09,2372,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.173,93.184.229.220,GET,1228,27605,28833,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-13,l.novak,61,TCP_MISS
2024-03-14 13:28:13,1209,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.10,93.184.100.164,GET,624,20170,20794,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-10,m.chen,63,TCP_MISS
